,MeanDecreaseGini,Features
PRO_MaxPartialCharge,6.74570753525753,PRO_MaxPartialCharge
CAT_FractionCSP3,5.11637061260663,CAT_FractionCSP3
PRO_MaxAbsPartialCharge,4.85342167713956,PRO_MaxAbsPartialCharge
PRO_BCUT2D_CHGLO,4.37162357395449,PRO_BCUT2D_CHGLO
PRO_VSA_EState8,4.02579016899244,PRO_VSA_EState8
RCTB_MaxAbsPartialCharge,4.00121819007829,RCTB_MaxAbsPartialCharge
CAT_SMR_VSA5,3.87574556079149,CAT_SMR_VSA5
PRO_BCUT2D_CHGHI,3.85093642146569,PRO_BCUT2D_CHGHI
PRO_VSA_EState9,3.74229363258982,PRO_VSA_EState9
PRO_PEOE_VSA7,3.72654227097627,PRO_PEOE_VSA7
PRO_VSA_EState4,3.68038370663468,PRO_VSA_EState4
PRO_MinAbsPartialCharge,3.67037881199148,PRO_MinAbsPartialCharge
CAT_MinEStateIndex,3.66220942666742,CAT_MinEStateIndex
RCTB_MinPartialCharge,3.53642889330105,RCTB_MinPartialCharge
PRO_MinPartialCharge,3.52286820723992,PRO_MinPartialCharge
PRO_BCUT2D_LOGPHI,3.29354144892612,PRO_BCUT2D_LOGPHI
PRO_qed,3.27326944160587,PRO_qed
CAT_HallKierAlpha,3.19098774543186,CAT_HallKierAlpha
PRO_EState_VSA9,3.16922141964648,PRO_EState_VSA9
RCTB_VSA_EState6,3.16898493517768,RCTB_VSA_EState6
RCTB_FpDensityMorgan3,3.15156503361625,RCTB_FpDensityMorgan3
RCTB_PEOE_VSA6,3.11245126582443,RCTB_PEOE_VSA6
PRO_Kappa3,3.11235777272377,PRO_Kappa3
RCTB_PEOE_VSA7,3.1047553244969,RCTB_PEOE_VSA7
CAT_EState_VSA9,3.05970924245428,CAT_EState_VSA9
RCTB_BCUT2D_CHGHI,3.02748982639917,RCTB_BCUT2D_CHGHI
PRO_VSA_EState1,2.96691429092699,PRO_VSA_EState1
PRO_FpDensityMorgan1,2.94166386849144,PRO_FpDensityMorgan1
PRO_VSA_EState5,2.91289013905441,PRO_VSA_EState5
PRO_MaxEStateIndex,2.83517661456256,PRO_MaxEStateIndex
RCTB_BCUT2D_MWLOW,2.82240416805089,RCTB_BCUT2D_MWLOW
PRO_FpDensityMorgan3,2.79802049338373,PRO_FpDensityMorgan3
PRO_MaxAbsEStateIndex,2.75233476864685,PRO_MaxAbsEStateIndex
RCTB_MaxPartialCharge,2.73604960979181,RCTB_MaxPartialCharge
PRO_VSA_EState6,2.7217484150945,PRO_VSA_EState6
RCTB_PEOE_VSA8,2.71574287101776,RCTB_PEOE_VSA8
PRO_FpDensityMorgan2,2.70272561816222,PRO_FpDensityMorgan2
RCTB_FpDensityMorgan2,2.63812701804095,RCTB_FpDensityMorgan2
RCTB_MinAbsEStateIndex,2.6203411085581,RCTB_MinAbsEStateIndex
RCTB_FpDensityMorgan1,2.60408134429964,RCTB_FpDensityMorgan1
PRO_MinAbsEStateIndex,2.57849403363413,PRO_MinAbsEStateIndex
RCTB_VSA_EState4,2.55149217253093,RCTB_VSA_EState4
PRO_MinEStateIndex,2.54938054361472,PRO_MinEStateIndex
PRO_MolLogP,2.53917971001929,PRO_MolLogP
PRO_SlogP_VSA5,2.53246963014456,PRO_SlogP_VSA5
ADD..B...CC..CC.CC..Na...O.O,2.49936676165933,ADD..B...CC..CC.CC..Na...O.O
RCTB_VSA_EState8,2.45133401502199,RCTB_VSA_EState8
RCTB_BCUT2D_LOGPLOW,2.44538038200674,RCTB_BCUT2D_LOGPLOW
RCTB_MinAbsPartialCharge,2.4369541075792,RCTB_MinAbsPartialCharge
PRO_PEOE_VSA6,2.39062983447883,PRO_PEOE_VSA6
RCTB_qed,2.37585087606611,RCTB_qed
RCTB_BCUT2D_LOGPHI,2.37506126633523,RCTB_BCUT2D_LOGPHI
